AÑO,TRIMESTRE,PROVEEDOR,COD DEPARTAMENTO,DEPARTAMENTO,COD MUNICIPIO,MUNICIPIO,CABECERA MUNICIPAL,COD CENTRO POBLADO,CENTRO POBLADO,COBERTURA 2G,COBERTURA 3G,"COBERTURA HSPA+, HSPA+DC",COBERTUTA 4G,COBERTURA LTE,COBERTURA 5G
2017,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52621.0,ROBERTO PAYÁN,N,0.0,EL SANDE RÍO ISPI,N,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5790.0,TARAZÁ,N,5790001.0,BARRO BLANCO,N,N,N,N,N,N
2015,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5856.0,VALPARAÍSO,S,5856001.0,VALPARAÍSO,S,S,S,N,N,N
2019,4,AVANTEL S.A.S,15,BOYACÁ,15500.0,OICATÁ,S,15500001.0,OICATÁ,S,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13468.0,SANTA CRUZ DE MOMPOX,N,0.0,CARMEN DEL CICUCO,S,S,N,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25841.0,UBAQUE,S,25841000.0,UBAQUE,S,S,S,S,N,N
2019,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52079.0,BARBACOAS,N,52079026.0,EL DIVISO,S,S,S,N,N,N
2017,4,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,63190.0,CIRCASIA,N,0.0,EL PARAÍSO,N,N,N,N,N,N
2018,3,AVANTEL S.A.S,76,VALLE DEL CAUCA,76130.0,CANDELARIA,S,76130001.0,CANDELARIA,S,N,N,N,N,N
2016,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250.0,EL LITORAL DEL SAN JUAN,N,0.0,GARCÍA GÓMEZ,N,N,N,N,N,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52838.0,TÚQUERRES,N,0.0,TUTACHAG,S,S,N,N,N,N
2022,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44560.0,MANAURE,N,44560012.0,ARROYO LIMON,S,S,N,N,N,N
2018,4,AVANTEL S.A.S,47,MAGDALENA,47570.0,PUEBLOVIEJO,S,47570001.0,PUEBLOVIEJO,S,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25506.0,VENECIA,S,25506001.0,VENECIA,S,S,S,N,S,N
2016,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,17,CALDAS,17001.0,MANIZALES,N,17001003.0,BAJO TABLAZO,S,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27745.0,SIPÍ,N,27745009.0,TANANDÓ,N,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23670.0,SAN ANDRÉS DE SOTAVENTO,N,23670009.0,PUEBLECITO,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73624.0,ROVIRA,N,73624001.0,EL CORAZÓN,S,N,N,N,N,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13468.0,SANTA CRUZ DE MOMPOX,N,13468013.0,LA RINCONADA,S,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23079.0,BUENAVISTA,N,0.0,COTORRA,N,N,N,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15185.0,CHITARAQUE,S,15185000.0,CHITARAQUE,N,N,N,S,N,N
2016,3,ALMACENES EXITO INVERSIONES S.A.S.,23,CÓRDOBA,23682.0,SAN JOSÉ DE URÉ,S,23682001.0,SAN JOSÉ DE URÉ,S,S,S,N,N,N
2019,1,COLOMBIA MOVIL  S.A ESP,70,SUCRE,70235.0,GALERAS,N,70235002.0,SAN ANDRÉS DE PALOMO,N,S,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,97,VAUPÉS,97889.0,YAVARATÉ,N,97889000.0,YAVARATÉ,S,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23855.0,VALENCIA,S,23855001.0,VALENCIA,S,S,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76248.0,EL CERRITO,N,76248014.0,CAMPOALEGRE,N,N,N,N,N,N
2016,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,25,CUNDINAMARCA,25486.0,NEMOCÓN,S,25486001.0,NEMOCÓN,S,S,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19256.0,EL TAMBO,N,19256022.0,QUILCACÉ,N,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27361.0,ISTMINA,N,27361042.0,PAITO,S,N,N,N,N,N
2017,1,AVANTEL S.A.S,11,BOGOTÁ D.C.,11001.0,"BOGOTÁ, D.C.",S,11001001.0,"BOGOTÁ, D.C.",S,N,N,N,S,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001.0,PEREIRA,N,66001055.0,ESTRELLA MORRÓN,N,N,N,N,N,N
2016,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76606.0,RESTREPO,N,0.0,LA PALMA,N,N,N,N,N,N
2021,1,AVANTEL S.A.S,23,CÓRDOBA,23682.0,SAN JOSÉ DE URÉ,S,23682001.0,SAN JOSÉ DE URÉ,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5847.0,URRAO,S,5847001.0,URRAO,S,S,S,N,S,N
2019,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52385.0,LA LLANADA,S,52385001.0,LA LLANADA,S,S,S,N,S,N
2022,3,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68169.0,CHARTA,S,68169000.0,CHARTA,N,S,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25483.0,NARIÑO,N,0.0,LA REFORMA BUSCAVIDA,N,N,N,N,N,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68190.0,CIMITARRA,N,68190028.0,CASCAJERO,N,N,N,N,N,N
2022,3,COLOMBIA MOVIL  S.A ESP,18,CAQUETA,18150.0,CARTAGENA DEL CHAIRÁ,N,0.0,SIN CENTRO POBLADO,N,N,N,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001.0,PEREIRA,N,66001043.0,BETANIA,N,N,N,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25269.0,FACATATIVÁ,N,25269020.0,VILLA MYRIAM,S,S,N,S,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5308.0,GIRARDOTA,N,5308013.0,LA CALLE,N,N,N,N,N,N
2022,2,AVANTEL S.A.S,5,ANTIOQUIA,5501.0,OLAYA,S,5501000.0,OLAYA,S,S,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23682.0,SAN JOSÉ DE URÉ,N,23682002.0,BOCAS DE URÉ,N,N,N,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,18753.0,SAN VICENTE DEL CAGUÁN,N,0.0,SAN JUAN DE LOZADA,N,N,N,N,N,N
2021,4,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5113.0,BURITICÁ,S,5113000.0,BURITICÁ,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13442.0,MARÍA LA BAJA,N,13442006.0,RETIRO NUEVO,N,N,N,S,N,N
2019,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,41001.0,NEIVA,N,41001007.0,PALACIOS,S,S,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54520.0,PAMPLONITA,S,54520001.0,PAMPLONITA,S,S,S,N,S,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52215.0,CÓRDOBA,N,0.0,PAYÁN,S,S,N,N,N,N
2019,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52573.0,PUERRES,S,52573001.0,PUERRES,S,S,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68547.0,PIEDECUESTA,N,68547008.0,PESCADERO,S,S,S,N,N,N
2020,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,8,ATLÁNTICO,8421.0,LURUACO,S,8421001.0,LURUACO,N,N,N,N,S,N
2016,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13673.0,SANTA CATALINA,S,13673001.0,SANTA CATALINA,S,S,N,N,N,N
2022,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23464.0,MOMIL,S,23464000.0,MOMIL,S,S,S,S,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,41006.0,ACEVEDO,S,41006001.0,ACEVEDO,S,S,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73319.0,GUAMO,S,73319001.0,GUAMO,S,S,N,N,S,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52110.0,BUESACO,N,0.0,ORTEGA,N,N,N,N,N,N
2017,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19693.0,SAN SEBASTIÁN,N,19693004.0,SANTIAGO,S,N,N,N,N,N
2021,3,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,86,PUTUMAYO,86865.0,VALLE DEL GUAMUEZ,S,86865000.0,LA HORMIGA,N,S,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47245.0,EL BANCO,N,47245012.0,SAN JOSÉ,N,N,N,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,41298.0,GARZÓN,N,41298003.0,SAN ANTONIO DEL PESCADO,N,N,N,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835.0,TUMACO - SAN ANDRES DE TUMACO,N,0.0,LA CALETA,N,N,N,N,N,N
2017,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70708.0,SAN MARCOS,N,70708021.0,CAYO DE LA CRUZ,N,N,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23189.0,CIÉNAGA DE ORO,N,0.0,SANTIAGO DEL SUR,N,N,N,N,N,N
2021,2,COLOMBIA MOVIL  S.A ESP,44,LA GUAJIRA,44378.0,HATONUEVO,S,44378000.0,HATONUEVO,S,S,S,S,N,N
2016,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13052.0,ARJONA,N,0.0,CRUZ DEL VIZO,S,N,N,N,N,N
2016,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25785.0,TABIO,N,25785005.0,CHICÚ,N,N,N,N,N,N
2022,4,COLOMBIA MOVIL  S.A ESP,70,SUCRE,70742.0,SAN LUIS DE SINCÉ,N,70742002.0,BAZÁN,N,N,N,S,N,N
2022,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5885.0,YALÍ,S,5885000.0,YALÍ,S,S,S,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,41548.0,PITAL,S,41548001.0,PITAL,S,S,N,N,N,N
2022,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13673.0,SANTA CATALINA,N,13673009.0,EL HOBO,S,N,N,N,N,N
2016,3,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13873.0,VILLANUEVA,S,13873001.0,VILLANUEVA,S,S,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23580.0,PUERTO LIBERTADOR,N,23580004.0,JUAN JOSÉ,N,N,N,N,N,N
2016,3,ALMACENES EXITO INVERSIONES S.A.S.,25,CUNDINAMARCA,25486.0,NEMOCÓN,S,25486001.0,NEMOCÓN,S,S,S,N,N,N
2019,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15681.0,SAN PABLO DE BORBUR,S,15681001.0,SAN PABLO DE BORBUR,S,S,S,N,S,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41306.0,GIGANTE,N,41306006.0,EL MESÓN,S,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73408.0,LÉRIDA,N,73408002.0,SAN FRANCISCO DE LA SIERRA,S,S,S,N,S,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76670.0,SAN PEDRO,N,76670007.0,PRESIDENTE,S,S,S,N,N,N
2018,4,AVANTEL S.A.S,76,VALLE DEL CAUCA,76250.0,EL DOVIO,S,76250001.0,EL DOVIO,N,N,N,N,N,N
2021,3,PARTNERS TELECOM COLOMBIA SAS,70,SUCRE,70508.0,OVEJAS,N,0.0,SIN CENTRO POBLADO,N,N,N,S,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73678.0,SAN LUIS,N,73678004.0,PAYANDÉ,S,S,N,N,S,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47570.0,PUEBLOVIEJO,S,47570001.0,PUEBLOVIEJO,S,S,S,N,N,N
2015,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52250.0,EL CHARCO,N,0.0,CAPILLA,N,N,N,N,N,N
2022,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25772.0,SUESCA,S,25772000.0,SUESCA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5604.0,REMEDIOS,N,5604001.0,LA CRUZADA,N,S,S,S,N,N
2022,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25290.0,FUSAGASUGÁ,N,25290015.0,RIO BLANCO -LOS PUENTES,S,S,S,S,N,N
2022,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25269.0,FACATATIVÁ,N,25269014.0,PUEBLO VIEJO,S,S,S,S,N,N
2022,3,PARTNERS TELECOM COLOMBIA SAS,27,CHOCÓ,27160.0,CÉRTEGUI,S,27160000.0,CÉRTEGUI,N,S,S,N,N,N
2016,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15667.0,SAN LUIS DE GACENO,N,15667004.0,LA MESA DEL GUAVIO,N,N,N,N,N,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54001.0,SAN JOSÉ DE CÚCUTA,N,54001018.0,SAN PEDRO,S,S,N,N,N,N
2021,4,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15322.0,GUATEQUE,S,15322000.0,GUATEQUE,N,S,S,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25736.0,SESQUILÉ,N,25736004.0,SIATOYA,S,S,S,N,N,N
2016,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,76,VALLE DEL CAUCA,76001.0,CALI,N,76001002.0,FELIDIA,S,S,S,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,85263.0,PORE,N,85263001.0,EL BANCO,S,S,N,N,S,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47980.0,ZONA BANANERA,N,47980010.0,TUCURINCA,S,S,N,N,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,76122.0,CAICEDONIA,S,76122000.0,CAICEDONIA,N,S,S,S,N,N
2022,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25491.0,NOCAIMA,S,25491000.0,NOCAIMA,S,S,N,S,N,N
2019,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44560.0,MANAURE,N,44560003.0,EL PÁJARO,S,S,N,N,N,N
2018,1,AVANTEL S.A.S,68,SANTANDER,68861.0,VÉLEZ,S,68861001.0,VÉLEZ,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,95,GUAVIARE,95200.0,MIRAFLORES,N,95200009.0,PUERTO NARE,N,N,N,N,N,N
2019,1,AVANTEL S.A.S,5,ANTIOQUIA,5649.0,SAN CARLOS,S,5649001.0,SAN CARLOS,N,N,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17013.0,AGUADAS,N,17013012.0,ALTO DE PITO,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76377.0,LA CUMBRE,N,76377005.0,PUENTE PALO,N,N,N,N,N,N
2018,3,AVANTEL S.A.S,52,NARIÑO,52699.0,SANTACRUZ,S,52699001.0,SANTACRUZ,N,N,N,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25328.0,GUAYABAL DE SIQUIMA,S,25328000.0,GUAYABAL DE SÍQUIMA,S,S,S,N,N,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,97,VAUPÉS,97001.0,MITÚ,N,97001005.0,ACARICUARA,S,S,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73124.0,CAJAMARCA,N,73124001.0,ANAIME,S,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41615.0,RIVERA,N,41615002.0,RIVERITA,S,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,86,PUTUMAYO,86571.0,PUERTO GUZMÁN,N,86571008.0,PUERTO ROSARIO,N,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52215.0,CÓRDOBA,N,0.0,PAYÁN,S,S,N,N,N,N
2017,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76248.0,EL CERRITO,N,0.0,AUJÍ,N,N,N,N,N,N
2022,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73200.0,COELLO,S,73200000.0,COELLO,S,S,N,S,N,N
2016,4,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25799.0,TENJO,S,25799001.0,TENJO,S,S,S,N,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,70,SUCRE,70702.0,SAN JUAN DE BETULIA,N,70702008.0,SANTO TOMÁS,N,N,N,S,N,N
2017,4,AVANTEL S.A.S,70,SUCRE,70400.0,LA UNIÓN,S,70400001.0,LA UNIÓN,N,N,N,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5172.0,CHIGORODÓ,S,5172000.0,CHIGORODÓ,S,S,S,S,N,N
2022,1,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,63401.0,LA TEBAIDA,N,63401003.0,LA SILVIA,S,S,S,S,N,N
2016,2,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44078.0,BARRANCAS,N,44078007.0,ROCHE,N,N,N,N,N,N
2017,4,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17001.0,MANIZALES,N,0.0,BAJO CORINTO,S,N,N,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25645.0,SAN ANTONIO DEL TEQUENDAMA,N,25645011.0,PUEBLO NUEVO,S,S,N,N,N,N
2015,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,52,NARIÑO,52001.0,PASTO,N,52001005.0,LA LAGUNA,S,S,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25178.0,CHIPAQUE,N,25178013.0,ABASTICOS,N,N,N,N,N,N
2017,1,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,18205.0,CURILLO,N,18205001.0,SALAMINA,S,N,N,N,N,N
2016,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76318.0,GUACARÍ,N,76318011.0,CANANGUÁ,N,N,N,N,N,N
2017,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835.0,TUMACO - SAN ANDRES DE TUMACO,N,52835120.0,KILÓMETRO 28,N,N,N,N,N,N
